ParticipantID;Group;timeFac;value
1148;KG;Prä;4,07142857142857
1148;KG;Post;3,78571428571429
1148;KG;FU;3,92857142857143
1149;KG;Prä;3,00000000000000
1149;KG;Post;2,42857142857143
1149;KG;FU;3,85714285714286
1153;KG;Prä;3,35714285714286
1153;KG;Post;3,00000000000000
1153;KG;FU;3,50000000000000
1154;KG;Prä;2,00000000000000
1154;KG;Post;2,14285714285714
1154;KG;FU;1,64285714285714
1158;KG;Prä;2,85714285714286
1158;KG;Post;NA
1158;KG;FU;2,78571428571429
1202;KG;Prä;3,92857142857143
1202;KG;Post;3,64285714285714
1202;KG;FU;3,21428571428571
1203;KG;Prä;3,00000000000000
1203;KG;Post;3,00000000000000
1203;KG;FU;3,00000000000000
1206;KG;Prä;3,64285714285714
1206;KG;Post;2,85714285714286
1206;KG;FU;2,50000000000000
1207;KG;Prä;2,92857142857143
1207;KG;Post;3,35714285714286
1207;KG;FU;2,42857142857143
1209;KG;Prä;3,78571428571429
1209;KG;Post;3,64285714285714
1209;KG;FU;3,35714285714286
1210;KG;Prä;1,92857142857143
1210;KG;Post;2,85714285714286
1210;KG;FU;NA
